ability_id,dname,behavior,desc
5207,courier_return_stash_items,['No Target'],Return items to stash
5208,courier_take_stash_items,['No Target'],Retrieve items from stash
5676,courier_take_stash_and_transfer_items,"['Hidden', 'No Target']",
5209,courier_shield,"['No Target', 'Instant Cast']",Summons a protective shield around the courier
5210,courier_burst,"['No Target', 'Instant Cast', None]",The courier gains a burst of speed for 4 seconds
5642,courier_morph,"['Hidden', 'No Target', 'Instant Cast', None]",
6329,courier_go_to_enemy_secretshop,"['Hidden', 'No Target']",
6333,courier_go_to_sideshop,"['Hidden', 'No Target']",
6334,courier_go_to_sideshop2,"['Hidden', 'No Target']",
5213,roshan_spell_block,['Passive'],
5618,roshan_halloween_spell_block,['Passive'],
5214,roshan_bash,['Passive'],
5215,roshan_slam,['No Target'],
5216,roshan_inherent_buffs,"['Hidden', 'Passive']",
5217,roshan_devotion,"['Hidden', 'Passive']",
5293,kobold_taskmaster_speed_aura,['Passive'],The Kobold Foreman's cruel efficiency increases his movement speed and the movement speed of all nearby allies.
5294,centaur_khan_endurance_aura,['Passive'],The fearsome Hellbear Smasher attacks more quickly and bullies nearby allies into following suit.
5295,centaur_khan_war_stomp,['No Target'],"The Centaur Conqueror's powerful hooves stomp the ground, stunning and damaging nearby enemies. Heroes recover more quickly."
6270,spawnlord_master_stomp,['No Target'],"Stomps the ground, dealing damage to nearby units and reducing their base physical armor by 50%."
6278,spawnlord_master_freeze,"['Unit Target', 'Autocast', 'Attack Modifier']","Causes the next attack to petrify the enemy, rooting them and dealing 75 damage per second."
5296,gnoll_assassin_envenomed_weapon,['Passive'],The Vhoul Assassin has soaked his weapons in his own blend of painful predator venoms. Heroes recover from the poison more quickly.
5301,ghost_frost_attack,['Passive'],The Ghost launches an eerie attack that chills her enemies to their bones.
5302,polar_furbolg_ursa_warrior_thunder_clap,['No Target'],"The Hellbear Smasher claps his massive hands together, creating a deafening blast. The blast damages nearby enemies and throws them off their footing."
5303,neutral_spell_immunity,['Passive'],This creature does not feel the effects of most magical spells.
5304,ogre_magi_frost_armor,['Unit Target'],"The Ogre Frostmage summons an invisible layer of icy air that surrounds the target friendly unit, increasing its armor and temporarily slowing any melee enemies that dare attack it."
5305,dark_troll_warlord_ensnare,['Unit Target'],"The Dark Troll Summoner tosses netting around an enemy's feet, briefly immobilizing the unit, though the unit can still attack and use abilities. Interrupts channeling abilities."
5306,dark_troll_warlord_raise_dead,['No Target'],"The Dark Troll Summoner stirs the ground underfoot, raising the remains of trolls long dead, bringing to life two skeleton Warriors who will fight at his side."
5667,mud_golem_rock_destroy,['Passive'],"On death, Mud Golems shatter into 2 Shard Golems. Shard Golems have 240 health, deal 9 damage per attack, and live for 60 seconds."
5670,mud_golem_hurl_boulder,['Unit Target'],"Hurls a boulder at the target, damaging and stunning them. Golems do not do this unless commanded to."
5307,giant_wolf_critical_strike,['Passive'],"The Giant Wolf's ferocious attacks occasionally tear a vital tendon, inflicting critical damage."
5308,alpha_wolf_critical_strike,['Passive'],"The cruel Alpha Wolf attacks his enemy's unprotected vitals at every opportunity, inflicting critical damage."
5309,alpha_wolf_command_aura,['Passive'],The Alpha Wolf's ruthless attacks do extra damage. His commanding presence inspires nearby allies to attack ruthlessly as well.
5310,tornado_tempest,['Passive'],"The Tornado's overpowering winds slow all nearby enemies, flinging debris at them and inflicting damage every second. Enemies closer to the center of the Tornado take more damage."
5312,enraged_wildkin_tornado,"['Point Target', 'Channeled']","CHANNELED - The Wildwing Ripper calls on the spirit of the wind, creating a sentient Tornado that he can control. The Tornado slows nearby enemies and does damage. It is invulnerable and can move anywhere."
5313,enraged_wildkin_toughness_aura,['Passive'],The Wildwing Ripper's fury numbs it to attacks and inspires nearby allies to withstand more blows.
5656,granite_golem_hp_aura,['Passive'],Increases the health capacity of nearby units.
5680,granite_golem_bash,['Passive'],
5314,satyr_trickster_purge,['Unit Target'],"The Satyr Banisher knows every trick in the book, allowing him to remove debuffs from allies or buffs from enemies. His trickery also slows the enemy's movement.

DISPEL TYPE: Basic Dispel"
5315,satyr_soulstealer_mana_burn,['Unit Target'],"The Satyr Mindstealer removes a fragment of his enemy's soul, burning away some mana and dealing damage equal to the amount of mana burned."
5316,satyr_hellcaller_shockwave,"['Unit Target', 'Point Target']","The Satyr Tormenter tears open an unstable rift to the underworld, creating a shockwave that travels in a line along the ground, dealing damage to enemies it hits."
5686,ancient_golem_rockslide,"['Unit Target', 'Point Target']",
5317,satyr_hellcaller_unholy_aura,['Passive'],"The Satyr Tormenter's demonic communion allows him to emanate regenerative power, increasing the health regeneration of himself and all nearby allies."
5318,forest_troll_high_priest_heal,"['Unit Target', 'Autocast']","The Hill Troll Priest lays his holy blessing upon the target ally, replenishing some health."
5319,harpy_storm_chain_lightning,['Unit Target'],"The Harpy Stormcrafter releases a high-voltage bolt of electricity at the target enemy, dealing damage. The bolt jumps to other nearby enemies, losing power with each jump."
5682,big_thunder_lizard_wardrums_aura,['Passive'],The rhythm of the Thunderhide's heartbeat increases the attack speed and attack damage of nearby allies.
5681,black_dragon_dragonhide_aura,['Passive'],The Ancient Black Dragon's dreaded presence grants nearby allies additional armor. This bonus can stack with itself.
5689,black_dragon_fireball,"['Point Target', 'AOE']","The Black Dragon hurls a fire blast on the ground, igniting the area in a 300 radius for 10 seconds. Enemies caught in the fire will take 85 damage per second."
5688,mudgolem_cloak_aura,['Passive'],This creature protects its allies with a Magic resistance aura. Creeps are better protected.
5324,black_dragon_splash_attack,['Passive'],The Black Dragon's explosive attacks are felt by all nearby enemies.
5325,blue_dragonspawn_sorcerer_evasion,['Passive'],"The Drakken Sentinel has assumed a partially ethereal form, making him difficult to hit with attacks."
5326,blue_dragonspawn_overseer_evasion,['Passive'],"The Drakken Armorer moves about quickly, making him difficult to hit with attacks."
6125,spawnlord_aura,['Passive'],Gives lifesteal and health regeneration to nearby allies.
6126,spawnlord_master_bash,['Passive'],
5327,blue_dragonspawn_overseer_devotion_aura,['Passive'],"The Drakken Armorer is wholly devoted to his cause, increasing his tolerance for physical attacks. Nearby allies are similarly devoted to the Overseer and are able to withstand more blows."
5332,big_thunder_lizard_slam,['No Target'],The Ancient Thunderhide slams his mammoth body against the ground. The shock damages nearby enemies and throws them off their footing. Heroes regain their balance more quickly.
5333,big_thunder_lizard_frenzy,['Unit Target'],"The Ancient Thunderhide works an ally into a frenzy, causing his ally to have increased attack speed."
5491,forest_troll_high_priest_mana_aura,['Passive'],Provides bonus mana regeneration to all nearby allies.
9990,roshan_halloween_candy,"['Hidden', 'Passive']",
9991,roshan_halloween_angry,"['Hidden', 'Passive']",
9993,roshan_halloween_wave_of_force,['No Target'],"After a delay, Roshan smashes the ground, causing massive radial damage in an area around him, knocking back all enemies.  The closer to Roshan the enemy is, the more damage it takes."
9994,roshan_halloween_greater_bash,"['Hidden', 'Passive']",
9995,roshan_halloween_toss,"['Unit Target', 'AOE']",Roshan tosses a nearby enemy unit at an enemy that is further away.
9997,roshan_halloween_shell,"['Instant Cast', 'No Target']","Roshan becomes immune to physical damage, but takes enhanced magical damage for a brief time.  When Roshan uses Shell, all ability and item cooldowns are refreshed."
9998,roshan_halloween_apocalypse,['No Target'],"Roshan launches devastating beams of incineration from the sky at all enemy heroes outside of 400 range, but within 1200 range."
9999,roshan_halloween_burn,"['AOE', 'Point Target']",Roshan breathes a lethal arc of searing fire.
10000,roshan_halloween_levels,"['Hidden', 'Passive']",
10001,roshan_halloween_summon,['No Target'],Roshan calls a group of Roshlings to aid him.
10002,roshan_halloween_fireball,['AOE'],Roshan launches a number of slow moving fireballs at all nearby enemies.
